Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4,84.0,0,0.0,35,1059.0,0.0,0.005882353000000001,0.0,0.0,Mar,2,2,3,2,New_Visitor,0,0
0,0.0,0,0.0,17,465.66666669999995,0.0,0.005098039,0.0,0.0,May,3,2,1,2,Returning_Visitor,0,0
3,61.0,4,31.0,1,43.0,0.0,0.025,0.0,0.0,Dec,8,13,9,20,Other,0,0
9,124.42666670000001,0,0.0,19,720.6766667,0.0,0.018933333,0.0,0.0,Oct,2,2,7,4,Returning_Visitor,0,0
6,302.0,0,0.0,18,834.6666667000001,0.004761905,0.021269841,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,1,0
0,0.0,0,0.0,4,107.0,0.0,0.05,0.0,0.8,May,2,5,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0
3,238.05,5,1488.0,104,3275.87381,0.003030303,0.010822511000000002,1.560184165,0.0,Nov,1,1,3,10,Returning_Visitor,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,15,956.3333332999998,0.013333333000000001,0.046666667,20.13907622,0.0,Nov,2,2,3,1,Returning_Visitor,0,0
1,47.4,0,0.0,5,238.2,0.0,0.033333333,0.0,0.0,Sep,2,2,5,4,New_Visitor,1,0
0,0.0,0,0.0,39,706.2,0.074774775,0.09009009,0.0,0.0,Sep,3,2,1,13,Returning_Visitor,0,0
5,60.2,0,0.0,12,165.4,0.0125,0.041666667000000004,0.0,0.0,Aug,2,5,3,6,Returning_Visitor,0,0
0,0.0,0,0.0,11,151.5,0.016666667,0.066666667,0.0,0.0,May,2,2,2,6,Returning_Visitor,1,0
0,0.0,0,0.0,10,450.0,0.0,0.013999999999999999,0.0,0.8,May,3,2,1,13,Returning_Visitor,0,0
2,32.2,0,0.0,11,222.5,0.0,0.015384615,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,1,1
0,0.0,0,0.0,6,224.0,0.0,0.016666667,0.0,0.0,May,4,1,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,53,1121.433333,0.007843137,0.019607843,24.57349606,0.0,Jul,2,4,9,1,Returning_Visitor,0,1
3,54.5,0,0.0,67,2891.744571,0.013235294,0.023901832999999997,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,1,0
0,0.0,2,13.5,38,531.0369048,0.0,0.027916667000000003,0.0,0.0,Dec,4,2,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,2,5.0,0.0,0.1,0.0,0.0,Nov,2,4,1,5,New_Visitor,0,0
4,169.2,0,0.0,14,315.46666669999996,0.0,0.011111111000000002,34.75023292,0.0,Jul,2,2,1,2,Returning_Visitor,1,1
2,84.6,0,0.0,43,674.5333333,0.0,0.0053191490000000004,45.63345378,0.0,Oct,2,2,1,2,New_Visitor,0,1
0,0.0,0,0.0,25,883.9761904999999,0.02,0.029333333,0.0,0.0,Sep,3,2,3,4,Returning_Visitor,1,0
6,78.51333333,1,63.4,110,1691.2361469999998,0.0034482759999999997,0.019359924,19.18310758,0.0,Aug,2,2,7,4,Returning_Visitor,1,0
0,0.0,0,0.0,91,2058.534091,0.021348315,0.038816034,0.0,1.0,May,2,2,3,13,Returning_Visitor,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,May,2,2,1,3,Returning_Visitor,0,0
9,296.1166667,1,26.5,79,5057.175,0.002298851,0.022687466,17.78922266,0.0,Nov,2,2,1,10,Returning_Visitor,0,1
0,0.0,0,0.0,6,198.75,0.016666667,0.023333332999999998,0.0,0.0,Nov,2,5,7,3,Returning_Visitor,1,0
3,93.5,0,0.0,8,170.25,0.0,0.02,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,0
4,59.2,0,0.0,5,38.35833333,0.0,0.043915344,0.0,0.0,Dec,3,2,8,2,Returning_Visitor,0,0
0,0.0,0,0.0,35,990.9191176,0.018857143,0.045365079,0.0,0.8,May,2,10,2,4,Returning_Visitor,0,0
0,0.0,0,0.0,9,321.0,0.033333333,0.085185185,0.0,0.0,Mar,2,5,5,1,Returning_Visitor,0,0
0,0.0,0,0.0,2,32.0,0.0,0.1,0.0,0.0,Mar,2,4,3,3,Returning_Visitor,0,0
0,0.0,0,0.0,10,0.0,0.2,0.2,0.0,0.8,May,3,2,2,13,Returning_Visitor,0,0
0,0.0,0,0.0,6,143.5,0.0,0.016666667,0.0,0.0,Dec,1,1,8,10,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,8,13,9,20,Other,0,0
0,0.0,0,0.0,4,56.5,0.05,0.1,0.0,0.4,May,1,1,1,3,Returning_Visitor,0,0
1,21.2,0,0.0,12,249.4095238,0.015384615,0.019230768999999998,0.0,0.0,Oct,2,2,8,2,Returning_Visitor,1,0
0,0.0,0,0.0,14,424.33333330000005,0.0,0.007142857,0.0,0.0,Dec,2,2,2,13,Returning_Visitor,0,0
1,150.5,0,0.0,18,635.3333332999999,0.0,0.011764706000000002,57.5907585,0.0,Nov,2,2,1,2,New_Visitor,1,1
0,0.0,0,0.0,7,238.93333330000002,0.0,0.014285714,0.0,0.0,Sep,2,2,4,2,Returning_Visitor,0,0
3,420.0666666999999,3,230.7,23,1251.6,0.055172414,0.079310345,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,0,0
4,14.0,0,0.0,13,288.0,0.0125,0.0375,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,1,0
0,0.0,0,0.0,8,194.4,0.0,0.025,0.0,0.0,Aug,2,10,6,4,Returning_Visitor,0,0
0,0.0,0,0.0,5,368.0,0.0,0.016666667,0.0,0.0,Dec,4,1,2,1,Returning_Visitor,1,0
0,0.0,0,0.0,4,17.0,0.1,0.15,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,0,0
4,174.0,0,0.0,30,1307.666667,0.01875,0.0359375,0.0,0.0,May,2,2,4,2,Returning_Visitor,0,0
0,0.0,0,0.0,4,127.0,0.0,0.075,0.0,0.0,May,2,2,6,4,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,8,New_Visitor,1,0
0,0.0,5,924.0,45,3198.1866670000004,0.004,0.016363636,32.41773364,0.0,Oct,2,6,4,2,Returning_Visitor,0,1
0,0.0,0,0.0,91,2631.473214,0.002747253,0.023321123,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,0
6,99.0,1,1.0,23,637.0,0.0,0.0024691360000000002,0.0,0.0,Mar,2,5,9,8,New_Visitor,0,0
0,0.0,0,0.0,16,530.625,0.0,0.0125,0.0,0.0,Nov,2,5,3,3,Returning_Visitor,1,0
0,0.0,0,0.0,36,777.2175325000001,0.029166667,0.018068783,0.0,1.0,May,1,1,7,3,Returning_Visitor,1,0
0,0.0,0,0.0,4,206.5,0.05,0.05,0.0,0.0,Dec,1,1,1,8,Returning_Visitor,0,0
0,0.0,0,0.0,27,1544.533333,0.048148147999999995,0.080246914,0.0,0.0,June,1,1,3,3,Returning_Visitor,0,0
7,204.3875,4,187.0,61,776.4138158,0.015104167,0.016153274,0.0,0.0,May,3,2,6,3,Returning_Visitor,0,0
0,0.0,0,0.0,20,332.0,0.03,0.06,0.0,0.0,Mar,4,1,3,1,Returning_Visitor,0,0
0,0.0,0,0.0,37,4339.366667,0.009009009,0.036036036,13.663084699999999,0.0,Sep,2,2,4,1,Returning_Visitor,0,0
0,0.0,0,0.0,10,99.0,0.04,0.046666667,0.0,0.6,May,3,2,1,3,Returning_Visitor,0,0
0,0.0,1,48.0,32,1808.3333329999998,0.05,0.075208333,12.484125,0.4,May,3,2,8,1,Returning_Visitor,0,1
7,104.45,0,0.0,63,1242.661699,0.011911765,0.02691802,0.0,0.0,Nov,1,1,8,2,Returning_Visitor,0,0
2,65.5,0,0.0,53,975.9722222000001,0.0018518520000000002,0.016296296000000002,75.30864691,0.0,May,2,2,8,4,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,1,0
2,77.0,0,0.0,32,1223.416667,0.0,0.010784314,215.00941180000004,0.0,May,3,2,4,2,Returning_Visitor,0,1
12,152.75,6,1024.25,127,3247.644636,0.008844998,0.017025608,33.85339122,0.0,Nov,3,1,1,2,Returning_Visitor,1,1
1,0.0,2,29.0,28,557.4047619,0.013793103000000001,0.034154351,0.0,0.4,May,2,4,3,3,Returning_Visitor,0,0
0,0.0,0,0.0,9,980.5666667000002,0.0,0.011111111000000002,78.56959864,0.0,Sep,2,2,5,2,New_Visitor,0,1
0,0.0,2,23.0,4,57.75,0.0,0.066666667,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,0,0
4,87.25,0,0.0,37,1336.208333,0.009756098000000001,0.03902439,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,0
1,14.5,0,0.0,24,1277.842857,0.0,0.016073781000000002,0.0,0.0,Nov,3,2,1,2,New_Visitor,1,0
3,47.0,0,0.0,89,3436.975,0.0,0.004387373,0.0,0.0,Nov,2,2,3,2,New_Visitor,0,1
0,0.0,0,0.0,15,1134.4555560000001,0.0,0.001333333,30.30681247,0.0,Dec,2,4,1,2,Returning_Visitor,0,1
2,23.0,0,0.0,12,284.5,0.0,0.014285714,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,0,0
7,340.6111111,2,129.0,57,4516.588312,0.005,0.015180846999999999,8.052616667,0.0,May,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,2,11.0,0.0,0.1,0.0,0.0,May,3,2,3,2,Returning_Visitor,0,0
1,7.0,2,12.0,5,412.25,0.0,0.0375,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,14,183.66666669999998,0.0,0.004761905,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,0,0
3,19.0,1,106.0,17,475.66666669999995,0.0,0.023582766,0.0,0.0,Nov,1,10,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,13,252.0,0.0,0.061538462,0.0,0.0,May,2,2,8,3,Returning_Visitor,0,0
0,0.0,0,0.0,9,78.25,0.07777777799999999,0.088888889,0.0,0.0,May,1,1,3,2,Returning_Visitor,1,0
0,0.0,0,0.0,5,75.6,0.0,0.0,0.0,0.0,Oct,1,1,3,4,Returning_Visitor,1,0
1,229.8,0,0.0,41,1083.716667,0.0,0.006666666999999999,0.0,0.0,June,2,5,8,2,Returning_Visitor,0,0
0,0.0,0,0.0,23,901.2666667000001,0.0,0.017391304,0.0,0.0,Dec,1,1,1,2,New_Visitor,1,0
7,139.575,0,0.0,30,986.5,0.0,0.011428571,36.39286104,0.0,Dec,2,10,1,2,New_Visitor,0,1
0,0.0,0,0.0,3,74.5,0.066666667,0.1,0.0,0.0,Dec,2,2,2,3,New_Visitor,0,0
0,0.0,0,0.0,7,354.5,0.028571429,0.04,0.0,0.0,Nov,2,2,4,8,Returning_Visitor,0,0
2,67.6,0,0.0,8,183.8,0.0,0.02,0.0,0.0,Oct,1,1,1,5,New_Visitor,0,0
5,710.3333332999999,0,0.0,23,7533.272727,0.0,0.0074074069999999995,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0
8,164.4,0,0.0,33,865.8071428999999,0.0,0.012280702,61.61833364,0.0,Dec,2,2,5,2,New_Visitor,0,1
0,0.0,0,0.0,5,199.5,0.0,0.01,0.0,0.0,Nov,4,2,1,3,Returning_Visitor,0,0
2,26.17857143,6,665.5,14,484.8452381,0.000606061,0.043661654,0.0,0.0,Nov,3,2,3,10,Returning_Visitor,1,0
4,70.25,1,139.5,58,3022.370406,0.0,0.009611111,0.0,0.0,Nov,1,1,2,2,New_Visitor,0,1
5,152.875,2,81.0,46,2295.182143,0.004081633,0.014873663999999998,21.02481633,0.2,May,3,2,4,1,Returning_Visitor,0,0
0,0.0,0,0.0,3,261.0,0.0,0.066666667,0.0,0.0,Mar,2,5,1,10,Returning_Visitor,0,0
6,446.38333330000006,0,0.0,28,789.1266667,0.01,0.012860238000000001,37.547416399999996,0.0,Nov,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,13,555.5029412,0.036363636,0.020095694,47.99199256,0.0,Nov,4,2,4,2,New_Visitor,0,1
0,0.0,0,0.0,6,24.0,0.133333333,0.166666667,0.0,0.8,May,2,2,7,3,Returning_Visitor,0,0
1,114.0,1,173.0,36,2542.333333,0.042592593,0.059814815,33.44055556,0.0,May,2,2,7,1,Returning_Visitor,1,0
0,0.0,0,0.0,12,354.0,0.0,0.018181818,0.0,0.0,May,2,7,1,2,New_Visitor,1,0
1,5.0,0,0.0,7,1252.766667,0.025,0.021428571,0.0,0.0,Sep,1,2,7,4,Returning_Visitor,0,0
0,0.0,0,0.0,36,572.9,0.011111111000000002,0.038888888999999996,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,0,0
3,509.66666669999995,0,0.0,19,976.3382353000001,0.0,0.010454545,23.62159091,0.0,May,1,1,1,2,Returning_Visitor,1,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,0,0
0,0.0,0,0.0,12,1178.666667,0.024242424,0.053030303,0.0,0.0,Mar,1,1,6,3,Returning_Visitor,0,0
5,206.0,0,0.0,15,650.6961927,0.0,0.018487395,0.0,0.0,Mar,1,1,1,3,New_Visitor,0,0
0,0.0,0,0.0,11,188.45833330000002,0.0,0.009090909,0.0,0.0,Nov,1,1,1,8,New_Visitor,0,0
7,165.91666669999998,2,150.5,42,3127.078788,0.009614511999999999,0.021287825,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,6,63.0,0.0,0.033333333,0.0,0.0,May,2,2,4,4,Returning_Visitor,0,0
4,206.6,0,0.0,6,282.8,0.025,0.025,0.0,0.0,Sep,3,2,3,5,Returning_Visitor,0,0
0,0.0,0,0.0,11,200.85,0.036363636,0.047107438,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.0,0.1,0.0,0.0,Mar,2,2,2,6,Returning_Visitor,0,0
2,341.6,0,0.0,7,177.9,0.047619048,0.062857143,0.0,0.0,Aug,3,2,1,1,Returning_Visitor,0,0
1,23.0,0,0.0,20,723.25,0.036363636,0.050606060999999994,0.0,0.4,May,3,2,1,6,Returning_Visitor,0,0
7,134.75,0,0.0,43,3283.722222,0.009302326,0.019379845,24.90144186,0.2,May,1,2,1,4,Returning_Visitor,0,0
1,0.0,0,0.0,7,88.0,0.0625,0.11666666699999999,0.0,0.8,May,3,2,1,6,Returning_Visitor,0,0
3,40.6,0,0.0,18,340.9166667,0.0,0.018253968,0.0,0.0,Aug,2,4,3,5,Returning_Visitor,0,0
11,344.1,2,477.6,57,1475.608427,0.01641791,0.030868963,10.45977002,0.0,Oct,1,1,3,1,Returning_Visitor,0,0
0,0.0,0,0.0,10,158.3666667,0.0,0.0,54.9950922,0.0,Jul,2,2,1,1,Returning_Visitor,0,1
7,194.08333330000002,1,71.25,15,446.25,0.0,0.015686275,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,7,126.0,0.028571429,0.057142857000000005,0.0,0.0,Mar,2,5,2,10,Returning_Visitor,0,0
0,0.0,0,0.0,7,295.0,0.028571429,0.057142857000000005,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,0,1
0,0.0,0,0.0,23,996.4380951999999,0.0,0.019927536000000003,0.0,0.8,May,3,2,8,4,Returning_Visitor,0,0
4,291.9600939,4,52.4,219,6747.414492,0.003604845,0.020793071,5.408935339,0.0,June,2,2,6,1,Returning_Visitor,0,0
0,0.0,0,0.0,16,748.4,0.014285714,0.035714286,43.19228571,0.0,May,2,2,3,4,Returning_Visitor,0,0
4,793.5,0,0.0,61,2440.473611,0.00625,0.014867423999999999,12.58179402,0.0,Nov,3,2,9,2,Returning_Visitor,1,0
24,196.1385918,1,28.0,113,8699.407065000001,0.019308468999999998,0.047477294,2.613452922,0.0,May,2,2,6,11,Returning_Visitor,1,0
0,0.0,0,0.0,10,203.0,0.0,0.026666667,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,0,0
1,32.33333333,1,56.0,62,2414.9,0.0,0.0022222220000000003,30.4615873,0.0,May,2,2,9,2,Returning_Visitor,0,1
5,69.8,0,0.0,87,1764.1800469999998,0.007007576,0.032261103,0.0,0.0,June,2,6,1,1,Returning_Visitor,0,0
4,68.66666667,0,0.0,14,617.15,0.0,0.0044444440000000005,9.253161679,0.0,Sep,1,1,6,5,New_Visitor,0,1
1,8.0,0,0.0,51,1229.166667,0.0,0.019230768999999998,0.0,0.6,May,2,5,4,6,Returning_Visitor,0,0
0,0.0,0,0.0,11,192.45,0.036363636,0.040909091,27.31510469,0.0,Oct,3,2,1,1,Returning_Visitor,1,1
3,33.0,0,0.0,17,386.4166667,0.0,0.01,0.0,0.0,Dec,2,2,1,2,New_Visitor,0,1
1,4.0,0,0.0,50,549.9166667000001,0.0,0.008163265,0.0,0.0,May,4,1,1,4,Returning_Visitor,0,0
0,0.0,0,0.0,5,691.0,0.0,0.08,0.0,0.6,May,2,2,2,3,Returning_Visitor,0,0
13,331.9833333,5,128.0,202,8217.678753,0.0019047620000000002,0.013668745,3.651726351,0.0,Nov,2,2,3,10,Returning_Visitor,1,1
0,0.0,0,0.0,23,338.5833333,0.0,0.008695652,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,0,0
3,45.5,0,0.0,43,1738.25,0.006349206,0.03537415,0.0,0.0,May,2,5,7,3,Returning_Visitor,0,0
